1, 0,100,0, 0.0, Pirates of the Caribbean
2, 0,100,0, 0.0, Pirates of the Caribbean
3, 0,100,0, 0.0, Pirates of the Caribbean
4, 0,100,0, 0.0, Pirates of the Caribbean
5, 0,100,0, 0.0, Pirates of the Caribbean
6, 0,100,0, 0.0, Pirates of the Caribbean
7, 0,100,0, 0.0, Pirates of the Caribbean
8, 0,100,0, 0.0, Pirates of the Caribbean
9, 0,100,0, 0.0, Pirates of the Caribbean
10, 0,100,0, 0.0, Pirates of the Caribbean
1, 100,100,52, 0.047, New York Gangs
2, 100,100,64, 0.029, New York Gangs
3, 100,100,58, 0.0469, Pirates of the Caribbean
4, 100,100,48, 0.0391, New York Gangs
5, 100,100,54, 0.0419, New York Gangs
6, 100,100,46, 0.0349, Pirates of the Caribbean
7, 100,100,64, 0.0458, New York Gangs
8, 100,100,88, 0.0469, New York Gangs
9, 100,100,74, 0.0459, Pirates of the Caribbean
10, 100,100,48, 0.0479, New York Gangs
1, 200,100,24, 0.0479, New York Gangs
2, 200,100,22, 0.0459, New York Gangs
3, 200,100,20, 0.0438, New York Gangs
4, 200,100,20, 0.0468, New York Gangs
5, 200,100,26, 0.0479, New York Gangs
6, 200,100,24, 0.0529, New York Gangs
7, 200,100,24, 0.0519, New York Gangs
8, 200,100,22, 0.0508, New York Gangs
9, 200,100,24, 0.0509, New York Gangs
10, 200,100,22, 0.0449, New York Gangs
1, 300,100,14, 0.0698, New York Gangs
2, 300,100,16, 0.0589, New York Gangs
3, 300,100,14, 0.0539, New York Gangs
4, 300,100,14, 0.0499, New York Gangs
5, 300,100,16, 0.0558, New York Gangs
6, 300,100,14, 0.0618, New York Gangs
7, 300,100,16, 0.0619, New York Gangs
8, 300,100,14, 0.0539, New York Gangs
9, 300,100,14, 0.0519, New York Gangs
10, 300,100,16, 0.0619, New York Gangs
1, 400,100,12, 0.0579, New York Gangs
2, 400,100,10, 0.0568, New York Gangs
3, 400,100,12, 0.0569, New York Gangs
4, 400,100,12, 0.0628, New York Gangs
5, 400,100,12, 0.0729, New York Gangs
6, 400,100,12, 0.0658, New York Gangs
7, 400,100,12, 0.0658, New York Gangs
8, 400,100,12, 0.0768, New York Gangs
9, 400,100,12, 0.0608, New York Gangs
10, 400,100,12, 0.0648, New York Gangs
1, 500,100,10, 0.0808, New York Gangs
2, 500,100,10, 0.0678, New York Gangs
3, 500,100,10, 0.0715, New York Gangs
4, 500,100,10, 0.0619, New York Gangs
5, 500,100,10, 0.0688, New York Gangs
6, 500,100,10, 0.0668, New York Gangs
7, 500,100,10, 0.0768, New York Gangs
8, 500,100,10, 0.0938, New York Gangs
9, 500,100,10, 0.0957, New York Gangs
10, 500,100,10, 0.0638, New York Gangs
